147,6,1223,3,1985,3,17,0,2,33.5,501561.7,315000,0.6481718,0.1126442,0.1596613,0.071407,0.2651093,0.3911782,0
148,6,1223,4,1985,4,25,0,2,33.75,622332,397000,0.6614023,0.3619049,0.1617866,0.0438673,0.2830033,0.1274079,0.02203
149,6,1223,5,1986,1,1,0,2,34,320573.8,315000,0.6863056,0.2022342,0.152071,0.0316308,0.3931164,0.1936215,0.027326
150,6,1223,6,1986,2,9,0,2,34.25,421628.9,420000,0.6944518,0.228656,0.2548331,0.0582123,0.322326,0.1260824,0.0098902
151,6,1339,1,1992,2,10,1,4,54,269137.6,420000,0.9963274,0.4751509,0.1521526,0.1062653,0.2485964,0.0178347,0
152,6,1339,2,1992,3,18,1,4,54.25,289528.9,300000,1.009761,0.4034313,0.1347016,0.1764591,0.2626124,0.0227957,0
153,6,1339,3,1992,4,26,1,4,54.5,483734.5,380000,1.01912,0.3062858,0.088685,0.1578862,0.2077555,0.2176814,0.0217061
154,6,1339,4,1993,1,2,1,4,54.75,598174,315000,1.031241,0.3899952,0.0434656,0.0859533,0.0632333,0.3911905,0.0261621
155,6,1339,5,1993,2,10,1,4,55,578212.8,420000,1.039378,0.3204962,0.1011738,0.1070194,0.4428781,0.0254232,0.0030093
156,6,1339,6,1993,3,18,1,4,55.25,362842.1,285000,1.052411,0.4191906,0.1961597,0.1354308,0.1615774,0.0876414,0
157,6,1711,1,1995,3,18,1,4,56,778859.7,375000,1.148295,0.2698445,0.2808272,0.0161903,0.3464728,0.0635545,0.0231107
158,6,1711,2,1995,4,26,1,4,56.25,1019066,500000,1.157977,0.2292394,0.0724585,0.0822047,0.4339775,0.1368901,0.0452297
159,6,1711,3,1996,1,2,1,4,56.5,772074.8,375000,1.173545,0.161474,0.1295665,0.0175113,0.3726709,0.2039569,0.1148205
160,6,1711,4,1996,2,10,1,4,56.75,746128.3,500000,1.186985,0.2477939,0.0480882,0.0208382,0.5602444,0.1045397,0.0184955
161,6,1711,5,1996,3,18,1,4,57,1092403,375000,1.192205,0.1460413,0.0597993,0.0166605,0.5278658,0.1543386,0.0952945
162,6,1711,6,1996,4,26,1,3,57.25,2043722,500000,1.197768,0.071955,0.4988692,0.0050888,0.1796213,0.2283187,0.016147
163,6,1874,1,1987,1,2,2,3,50,317470,550000,0.7301112,0.5091977,0.0254701,0,0.3061046,0.1563927,0.0028349
164,6,1874,2,1987,2,10,2,3,50.25,267751.8,575000,0.7357371,0.7060494,0.0521939,0.0218486,0.1997401,0.0201679,0
165,6,1874,3,1987,3,18,2,3,50.5,310845.4,575000,0.7458576,0.4609559,0.0106645,0.0033457,0.4330107,0.0920232,0
166,6,1874,4,1987,4,26,2,3,50.75,308857.5,575000,0.7551988,0.5490299,0.0229394,0,0.2428482,0.175275,0.0099075
167,6,1874,5,1988,1,2,2,3,51,252033.8,440000,0.7637402,0.3793221,0.0273376,0,0.265051,0.3219211,0.0063682
168,6,1874,6,1988,2,10,2,3,51.25,428532.8,440000,0.7656838,0.4350193,0.0221453,0.0172916,0.4009676,0.1088248,0.0157514
169,6,1997,1,1985,1,2,3,4,51,282832.3,183000,0.6282862,0.3098408,0.0533178,0.0239011,0.27882,0.1771368,0.1569835
170,6,1997,2,1985,2,10,3,4,51.25,187786,156000,0.641136,0.4098974,0.0719968,0.0193838,0.3629291,0.1357929,0
171,6,1997,3,1985,3,18,3,4,51.5,195773.4,156000,0.6481718,0.4164816,0.0438262,0.028819,0.5029048,0.0079684,0
172,6,1997,4,1985,4,26,3,4,51.75,286390.2,156000,0.6614023,0.4953696,0.0714934,0.0136178,0.2650098,0.0984671,0.0560424
173,6,1997,5,1986,1,2,3,4,52,249906,156000,0.6863056,0.2347643,0.0221083,0.0101438,0.3080238,0.1278481,0.2971117
174,6,1997,6,1986,2,10,3,4,52.25,171382.4,156000,0.6944518,0.3708491,0.0530976,0.0223769,0.487421,0.0662554,0
175,6,2013,1,1986,3,18,3,3,50,276110.6,242584,0.7116296,0.4810899,0.1005213,0,0.3233073,0.0510665,0.044015
176,6,2013,2,1986,4,26,3,3,50.25,285073.9,262149,0.7192157,0.4203611,0.0118566,0.0123582,0.5369026,0.008945,0.0095765
177,6,2013,3,1987,1,2,3,2,50.5,206443.4,349532,0.7301112,0.3627774,0.0188914,0.0201508,0.2813866,0.2121647,0.1046292
178,6,2013,4,1987,2,10,3,3,50.75,234935.4,252000,0.7357371,0.4790295,0.0409474,0.0077468,0.33692,0.0791707,0.0561856
179,6,2013,5,1987,3,18,2,4,51,422093.2,249000,0.7458576,0.2613593,0.3076927,0.0115496,0.1770349,0.2274379,0.0149256
180,6,2013,6,1987,4,26,2,2,51.25,216171.8,332149,0.7551988,0.4700335,0,0.0189433,0.4381646,0.038858,0.0340007
181,6,2093,1,1986,3,18,4,2,45,394880.4,321900,0.7116296,0.2633379,0.0692995,0.0625506,0.490808,0.1018486,0.0121556
182,6,2093,2,1986,4,26,4,2,45.25,338598.1,381900,0.7192157,0.3898102,0.0895339,0,0.3341516,0.1590381,0.0274662
183,6,2093,3,1987,1,2,3,2,45.5,293231.3,300000,0.7301112,0.2688389,0.0837905,0,0.1907686,0.2056397,0.2509623
184,6,2093,4,1987,2,10,4,2,45.75,294596.5,324000,0.7357371,0.4089356,0.1401069,0,0.2991906,0.1137488,0.0380181
185,6,2093,5,1987,3,18,4,2,46,380634.6,328000,0.7458576,0.3882569,0.2426606,0,0.1257127,0.2196989,0.023671
186,6,2093,6,1987,4,26,3,3,46.25,376160,436000,0.7551988,0.3314972,0.1597698,0,0.3592753,0.1374947,0.011963
187,6,2224,1,1988,2,10,0,7,62,396313.4,320000,0.7656838,0.2248599,0.2076059,0.0185989,0.5471185,0,0.0018167
188,6,2224,2,1988,3,18,0,7,62.25,613456.1,261000,0.7863785,0.26947,0.0793618,0,0.6112387,0.0399295,0
189,6,2224,3,1988,4,26,0,7,62.5,598936.7,320000,0.7953324,0.4027604,0.1207891,0,0.2933761,0.1830744,0
190,6,2224,4,1989,1,2,0,7,62.75,815592.1,472000,0.8111486,0.2373208,0.1832227,0.0095636,0.3503713,0.2048083,0.0147132
191,6,2224,5,1989,2,10,0,7,63,777724.3,472000,0.8187611,0.2103136,0.2038447,0.0163811,0.4257528,0.1310554,0.0126523
192,6,2224,6,1989,3,18,0,7,63.25,448637.8,354000,0.8418123,0.3433728,0.2071828,0.0487097,0.3251727,0.0655317,0.0100304
193,6,2226,1,1992,2,10,2,3,50,667437.5,540000,0.9963274,0.3365903,0.0905703,0.0080637,0.4921847,0.0539376,0.0186534
194,6,2226,2,1992,3,18,2,3,50.25,722727,540000,1.009761,0.356331,0.1470472,0.0197682,0.3143276,0.1016982,0.0608279
195,6,2226,3,1992,4,26,2,3,50.5,1426064,800000,1.01912,0.2293586,0.09116,0,0.5535752,0.0855677,0.0403383
196,6,2226,4,1993,1,2,2,3,50.75,946816.3,600000,1.031241,0.262618,0.1561813,0,0.3461857,0.1710997,0.0639153
197,6,2226,5,1993,2,10,2,3,51,676929.4,800000,1.039378,0.2688227,0.1710149,0.0061454,0.3852771,0.1250869,0.043653
198,6,2226,6,1993,3,18,2,3,51.25,835416.1,650000,1.052411,0.2385518,0.168838,0.0009181,0.5021858,0.0702045,0.0193018
199,6,2240,1,1994,2,10,2,2,49,620891.5,825000,1.090181,0.3680208,0.1246208,0.047005,0.3946414,0.0338223,0.0318896
200,6,2240,2,1994,3,18,2,2,49.25,506078.8,675000,1.102662,0.3143404,0.2046025,0.0020293,0.3272727,0.0649108,0.0868442
201,6,2240,3,1994,4,26,2,2,49.5,729805.7,815000,1.11182,0.2246927,0.1073231,0.0206987,0.3074512,0.0209234,0.3189109
